BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BCUT2D_MWHI,BCUT2D_MWLOW,BalabanJ,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,FractionCSP3,HallKierAlpha,Kappa3,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,MolLogP,NumAliphaticCarbocycles,NumAromaticRings,NumRadicalElectrons,NumSaturatedCarbocycles,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA10,SMR_VSA2,SMR_VSA4,SMR_VSA7,SMR_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,VSA_EState1,VSA_EState10,VSA_EState6,VSA_EState8,VSA_EState9,fr_ArN,fr_Ar_COO,fr_Ar_NH,fr_Ar_OH,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed,BertzCT,FpDensityMorgan2,MaxAbsPartialCharge,MinAbsPartialCharge,NOCount,NumSaturatedHeterocycles,PEOE_VSA12,SMR_VSA6,SlogP_VSA3,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,fr_Al_COO,fr_Ar_N,fr_benzene,fr_phenol_noOrthoHbond,fr_phos_ester
2.349275808006253,-2.344919202804311,2.089607814133608,-2.603286976711484,4.9095178595174085,-0.1005117163211789,16.364709919527417,9.967240332462069,2.516424270605089,0.0,13.151638370425491,0.0,0.0,0.0,0.0,0.0,5.316788604006331,15.319582184522115,1.0,-0.2,1.686939791760978,9.17537037037037,0.1978703703703703,-1.1588888888888895,-2.9667999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.544756405912575,24.85665556915748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5338888888888893,-0.047222222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2845532670772798,129.7506906689389,1.818181818181818,0.3946490549126711,0.1085501698336714,5.0,1.0,0.0,13.151638370425491,0.0,0.0,38.61819444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3931329432466493,-2.1197774927962856,2.127077592424981,-2.3712722482023487,4.968707291609552,0.0129506260216664,16.34089970093605,10.097278888564684,2.53111681718666,0.0,13.213763929025836,0.0,0.0,0.0,0.0,0.0,5.316788604006331,10.213054789681411,1.0,-0.2,1.520844811753903,9.17537037037037,0.2413425925925925,-0.9887500000000002,-2.9667999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.50537836281836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0515740740740749,-0.482685185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2996629626734003,113.7506906689389,1.2727272727272727,0.3946489061905873,0.0989902031734157,5.0,1.0,0.0,13.213763929025836,0.0,0.0,38.34509259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2888112282549664,-2.2193339158518417,2.0239645836161584,-2.4582917560827138,5.5622203993732855,-0.1359364380504999,16.38943104556978,10.046436015003843,4.070579536848795,0.0,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,25.532636974203527,0.8333333333333334,-0.5299999999999999,2.8388089924448727,9.896426209372638,0.025774754346183,-1.787361111111111,-3.3788000000000005,0.0,0.0,0.0,0.0,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,0.0,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.760115268329554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2816378107304672,138.0,1.5833333333333333,0.3935791329107738,0.1507548295166195,6.0,0.0,0.0,6.606881964512918,4.794537184071822,9.896426209372638,43.53638652683295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5251322896879453,-2.165705936098354,2.5185067306221844,-2.279804369192838,6.008390166109583,-0.2863570639608549,19.300109165314726,9.942108432452637,1.4045640003073638,0.0,22.96965488761631,35.4803370019295,5.563451491696996,24.26546827384644,30.33183534230805,6.923737199690624,19.77449303255364,0.0,0.2083333333333333,-4.009999999999999,3.751639546120124,13.34189512661893,0.0755625016461403,-3.722131486094564,4.747020000000004,1.0,3.0,0.0,1.0,11.49902366656781,0.0,12.263955139220243,9.77851570501903,0.0,8.78083009534964,24.26546827384644,61.22411877124468,5.563451491696996,16.672369955942237,5.0,17.694347795138384,0.0,0.0,71.28765809124549,22.756403153113265,14.598692873184667,11.49902366656781,0.0,6.923737199690624,34.326534905014825,54.59730361615449,0.0,11.257379486545457,35.62780988581598,0.0,14.206993686399974,1.839433114400456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5800857204161392,1303.7621204957063,1.7878787878787878,0.5857872164321093,0.4776389864514266,7.0,0.0,5.907179729351506,5.316788604006331,10.2095276534686,28.982244432301982,12.070424905683794,1.7939156417356874,-1.2317166258996286,0.0,1.0,2.0,0.0,0.0
2.5260593914701146,-2.2518227768160246,2.520699087657772,-2.2896936276803608,6.024962323112416,-0.2863569187984125,19.30013861455491,9.899285973316491,1.464049349484681,4.39041504767482,30.338048311676864,35.001947664478536,0.0,30.33183534230805,24.480941115634213,0.0,14.790514511606428,0.0,0.4230769230769231,-3.28,4.405521026678923,15.234076607048287,0.0176786547687521,-3.772280226006563,3.395300000000002,1.0,3.0,0.0,1.0,11.49902366656781,0.0,6.294649851268394,4.39041504767482,0.0,8.78083009534964,19.913841467842857,42.67056301139546,22.561509747171645,42.48156418438332,5.0,22.49749093611612,0.0,0.0,53.47280273836101,11.49902366656781,18.858631417708025,11.49902366656781,0.0,5.817220841045895,37.94649713177873,36.39820241076966,0.0,10.902924932081056,52.6204124394488,0.0,8.629753579073355,2.8611123783825287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3623253042445342,1382.3793458789962,1.837837837837838,0.5857872164321093,0.3954118904366832,8.0,0.0,5.907179729351506,18.530552533032168,22.16927452877796,13.277956677486577,32.46181858486298,-0.3039329400339565,-1.4915802285991455,0.0,1.0,2.0,0.0,0.0
2.4777382274112902,-2.3352595848213658,2.387370072843163,-2.407658112748399,7.897455745784215,-0.2193589986190064,32.233273764769244,9.941567018703648,1.6775643266870617,0.0,39.58648290033005,6.544756405912575,20.268296022307258,46.88013141859198,7.04767198267719,18.74738413023173,26.827174201692,4.736862953800049,0.5384615384615384,-3.62,6.185156001581309,13.41543526356179,0.0272657820118866,-4.453080423326581,4.020020000000003,0.0,3.0,0.0,0.0,5.817862777835028,15.930470882759089,6.176298517443475,22.80567330487342,18.26992695132549,5.098681808301038,6.923737199690624,59.09014780446374,37.59140785266087,16.672369955942237,4.0,21.74833366059412,0.0,18.380568498235363,41.85016783515644,11.6978511142704,18.98910792085949,5.879988336435371,0.0,18.2566337152488,57.0914242919964,35.48827182412876,0.0,5.817862777835028,75.82747732866886,0.0,4.342305681625563,9.622402681246076,-2.651066763958074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4131104469248584,1560.917468352818,1.8780487804878048,0.4756720726541465,0.396723158739643,11.0,1.0,5.879988336435371,18.051548101275973,17.070963136084774,19.92716779072363,8.251570857288524,-2.201284864013033,-0.0987575692373139,0.0,5.0,0.0,0.0,0.0
2.2872867562146384,-2.3094798512016173,2.2101061116704264,-2.4831133257247218,5.667924391243693,0.0213642987753282,16.32817662823063,10.048289723629535,2.2744699155608203,0.0,11.635725555670057,12.362619183747604,0.0,6.923737199690624,0.0,0.0,20.60153424990708,5.733667477162185,0.5555555555555556,-1.7999999999999998,2.1711949375410917,11.600498866213153,0.0255321449567482,-0.9790712396069544,-1.7002,0.0,1.0,0.0,0.0,5.817862777835028,5.559266895052007,0.0,0.0,4.9839785209472085,0.0,0.0,6.923737199690624,6.544756405912575,12.145807216896262,2.0,17.453588333505085,0.0,0.0,10.35380407912383,0.0,17.453588333505085,0.0,0.0,0.0,6.923737199690624,4.794537184071822,0.0,0.0,0.0,0.0,-0.463866213151928,1.8217137240698749,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3628643483841513,472.1893969400922,2.235294117647059,0.3906392499708562,0.2773900359024849,8.0,0.0,5.948339280986494,22.912001091087426,0.0,17.869627267573694,24.732293372595954,5.204914126144286,0.3730255312001347,0.0,2.0,0.0,0.0,0.0
2.2869769672385725,-2.304919022565417,2.0969442270283163,-2.510078248763605,4.829630799031,-0.0490491022376585,16.332319858834147,9.949050439712211,2.4244381278314537,0.0,12.52478801067431,13.08951281182515,0.0,0.0,0.0,0.0,5.316788604006331,10.213054789681411,1.0,-0.16,1.461900826446281,9.187453703703705,0.0781481481481478,-0.7719907407407411,-2.080099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.614300822499462,12.207932775496603,1.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9143055555555558,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3433309453334218,109.16605111405164,2.0,0.3959328344143253,0.0926691722891409,4.0,1.0,0.0,19.696394776338067,0.0,0.0,29.80708333333333,0.0,-0.2187500000000004,0.0,0.0,0.0,0.0,0.0
2.4018560086106286,-2.28053717336071,2.463587227662116,-2.4471070518371234,7.994207047945375,-0.152427977437255,32.166665673506905,10.053098608783902,2.055852318919889,0.0,11.15711775933368,13.08951281182515,21.89583307518224,6.923737199690624,23.771592221519125,67.52619024389773,0.0,9.473725907600098,0.3636363636363636,-2.51,4.9157600211884604,13.555265810027716,0.2080388374485595,-0.9162433862433864,3.3685000000000027,0.0,2.0,0.0,0.0,6.103966387748303,5.907179729351506,5.969305287951849,0.0,0.0,11.761884949391115,24.26546827384644,43.92426373089781,24.90873348703355,18.04712184594327,3.0,29.32575624137803,0.0,0.0,54.09438803938988,5.749511833283905,5.687386274683562,5.749511833283905,11.761884949391115,0.0,17.737126721369794,53.42642002321065,0.0,0.0,10.82890289067584,1.54208734882842,15.356779998066974,2.548077373881396,5.540471876588988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6757916364888925,869.3709150000029,1.827586206896552,0.4967682073380949,0.3029673059744404,6.0,0.0,0.0,39.19456404930754,14.325937321943693,30.158230889080457,-0.3585071806500377,1.747385519022424,0.0528146707489246,0.0,0.0,2.0,0.0,0.0
2.185958823772325,-2.262085838905656,2.282654271493773,-2.3382375874791785,9.10839296780441,0.116266219442505,79.9197636032603,9.928078396615794,1.9383068439879392,0.0,6.103966387748303,6.041840829147961,52.42431969566201,0.0,0.0,12.13273413692322,37.17667639990503,5.733667477162185,0.5384615384615384,-0.1,3.697027680899864,9.46892480818978,0.1035799844629212,-0.1035799844629212,3.1869000000000014,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,59.30941601827361,21.532036266725363,11.791352662431866,2.0,37.54727407058226,0.0,0.0,26.641624660285043,0.0,5.687386274683562,0.0,31.859887795898697,0.0,31.246737983401037,21.078173168588048,0.0,0.0,1.9510951541110275,6.92953621975267,4.491818849440603,0.7684873393801965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7086826591926151,417.697425480486,1.8888888888888888,0.3975499120428346,0.0541007209800629,3.0,0.0,0.0,5.733667477162185,6.544756405912575,0.0,12.989850734115706,7.9339590157050495,0.0,0.0,0.0,1.0,0.0,0.0
2.349275808006253,-2.344919202804311,2.089607814133608,-2.603286976711484,4.9095178595174085,-0.1005117163211789,16.364709919527417,9.967240332462069,2.516424270605089,0.0,13.151638370425491,0.0,0.0,0.0,0.0,0.0,5.316788604006331,15.319582184522115,1.0,-0.2,1.686939791760978,9.17537037037037,0.1978703703703703,-1.1588888888888895,-2.9667999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.544756405912575,24.85665556915748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5338888888888893,-0.047222222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2845532670772798,129.7506906689389,1.818181818181818,0.3946490549126711,0.1085501698336714,5.0,1.0,0.0,13.151638370425491,0.0,0.0,38.61819444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.399246492331743,-2.426283482895058,2.186622369618007,-2.620581011989027,4.933971354339366,-0.1445780627899553,16.365516498047057,9.938320916410715,2.600455952398112,0.0,6.606881964512918,6.544756405912575,19.386399651764595,0.0,0.0,4.899909730850478,6.923737199690624,5.106527394840706,1.0,-0.2,2.886713538849829,9.665957105064248,0.19974111866969,-1.1527532123960695,-1.4542999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,12.965578028838586,6.544756405912575,18.75268918140918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.765380445542643,0.0,0.0,0.0,0.0,0.0,-0.4630092592592596,2.8891707608969512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4645740538240355,190.26120178074865,1.8666666666666667,0.3946407959841677,0.1085681113265187,5.0,1.0,0.0,19.696394776338067,0.0,1.8388425925925929,37.75778289556563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3997595665139446,-2.422880729244905,2.176043203261965,-2.623792970389008,4.933671177974369,-0.1459896239207918,16.36585137529482,9.942030057361157,2.659759423062189,0.0,26.303276740850983,0.0,0.0,0.0,4.899909730850478,0.0,0.0,10.213054789681411,1.0,-0.24,2.220908077805413,9.51162037037037,0.1190126606198036,-1.2341732804232806,-3.262099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08951281182515,25.3595711459221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6244907407407412,-0.0346608087679511,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3326203956682485,179.11457394522589,1.7142857142857142,0.3950443155646255,0.1085681377098348,6.0,1.0,0.0,26.303276740850983,0.0,1.5575925925925926,45.89624149659864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
